category,pipedrive_org_id,pipedrive_org_name,blank_field_to_fill,existing_field,existing_value,proposed_value,source_table,source_id,source_field,confidence_tier,match_strategy,reason,candidate_count,source_name,source_exact_name_match
name_review,6464,Van's Autobody,,phone,(973) 427-3780,+1 516-599-4448,body_shops,ChIJwaG_DpBkwokROXvgdMgax-M,phone,conflict,exact_name_only,Pipedrive name differs from source name; hold for manual review before considering the phone conflict (Van's Autobody vs Vans Auto Body),1,Vans Auto Body,no
name_review,6465,CJ's Auto Body,,phone,973-278-1679,+1 870-534-1640,body_shops,ChIJ2RYYh1s8LYYR-rZlHsp1Oy8,phone,conflict,exact_name_only,Pipedrive name differs from source name; hold for manual review before considering the phone conflict (CJ's Auto Body vs C.J.'s Auto Body),2,C.J.'s Auto Body,no
name_review,6470,Pro Auto Body,,phone,(201) 342-4461,+1 801-472-9165,body_shops,ChIJlRBOp92XTYcRm8TLczfbuLc,phone,conflict,exact_name_only,Pipedrive name differs from source name; hold for manual review before considering the phone conflict (Pro Auto Body vs Pro Autobody),9,Pro Autobody,no
name_review,6479,Finnese Auto Salon,website,,,http://finesseautobody.com/,body_shops,ChIJlxd9t-z7wokRZH76IYN-WRg,website,review,exact_phone,"Pipedrive name differs from source name; hold for manual review (Finnese Auto Salon vs Finesse Auto Body, LLC)",1,"Finesse Auto Body, LLC",no
name_review,6480,Russel's Auto Salon,website,,,http://www.riteautobody.com/,body_shops,ChIJEY7BFVP7wokRAJgbxRp44RQ,website,review,exact_phone,Pipedrive name differs from source name; hold for manual review (Russel's Auto Salon vs Rite Auto Body LLC),1,Rite Auto Body LLC,no
name_review,6481,Collex Collision Experts,,website,autobodyexperts.com,https://www.vivecollision.com/shop/collexcollisionexperts/,body_shops,ChIJVTCngiswwokREkOU9eOwEVE,website,conflict,exact_phone,Pipedrive name differs from source name; hold for manual review before considering the website conflict (Collex Collision Experts vs Collex Auto Body),1,Collex Auto Body,no
existing_conflict,6483,Circle Auto Body,,phone,7327470501,+1 617-387-9833,body_shops,ChIJyUaDZhtx44kRQuYuPfs4xEw,phone,conflict,exact_name_only,Pipedrive already has a different phone; review before any overwrite,2,Circle Auto Body,yes
existing_conflict,6483,Circle Auto Body,,website,circleauto.com,http://circleautobodyeverett.com/,body_shops,ChIJyUaDZhtx44kRQuYuPfs4xEw,website,conflict,exact_name_only,Pipedrive already has a different website; review before any overwrite,2,Circle Auto Body,yes
existing_conflict,6487,Pete's Auto Body,,phone,(732) 938-2449,+1 252-291-5767,body_shops,ChIJBylylXGerokRPqPfv6OUI1I,phone,conflict,exact_name_only,Pipedrive already has a different phone; review before any overwrite,5,Pete's Auto Body,yes
needs_review_fill,6487,Pete's Auto Body,website,,,http://petesautobody.org/,body_shops,ChIJBylylXGerokRPqPfv6OUI1I,website,review,exact_name_only,exact_name_only; same normalized name,5,Pete's Auto Body,yes
existing_conflict,6492,Grecco Auto Body,,website,greccoautobody.com,http://greccoautobody.com/%3Futm_source%3Dgoogle_my_business_listing%26utm_medium%3Dorganic,body_shops,ChIJg81oyXQKw4kR5CHK1f6OnzA,website,conflict,exact_phone,Pipedrive already has a different website; review before any overwrite,1,Grecco Auto Body,yes
name_review,6495,D & J Auto Body,,phone,8567679072,+1 301-577-2800,body_shops,ChIJ_4NfA-_Bt4kRlr-JJcrxuhU,phone,conflict,exact_name_only,Pipedrive name differs from source name; hold for manual review before considering the phone conflict (D & J Auto Body vs D&J auto body),1,D&J auto body,no
name_review,6513,Eagle Autobody,,phone,(609) 953-5768,+1 609-953-1800,body_shops,ChIJaWoF6qo3wYkRheQfRTWk0CA,phone,conflict,exact_name_zip,Pipedrive name differs from source name; hold for manual review before considering the phone conflict (Eagle Autobody vs Eagle Auto Body Inc),1,Eagle Auto Body Inc,no
name_review,6513,Eagle Autobody,,website,eliteautobodyinc.com,http://www.eagleautobodyinc.com/,body_shops,ChIJaWoF6qo3wYkRheQfRTWk0CA,website,conflict,exact_name_zip,Pipedrive name differs from source name; hold for manual review before considering the website conflict (Eagle Autobody vs Eagle Auto Body Inc),1,Eagle Auto Body Inc,no
name_review,6517,Brian's Auto Body,website,,,https://www.caliber.com/find-a-location/lumberton%3Futm_source%3Dgoogle%26utm_medium%3Dgbp-profile%26utm_campaign%3Dwebform-GBPwebsite%26utm_content%3D%26utm_term%3D%26utm_id%3D0966,body_shops,ChIJFWXw5WdIwYkR9ItHXW3KOMI,website,review,exact_phone,Pipedrive name differs from source name; hold for manual review (Brian's Auto Body vs Caliber Collision),1,Caliber Collision,no
existing_conflict,6518,Anthony's Auto Body,,phone,(609) 267-0132,+1 732-842-0145,body_shops,ChIJ1bdNbiwwwokR_Hx1P3Vq5bA,phone,conflict,exact_name_state,Pipedrive already has a different phone; review before any overwrite,1,Anthony's Auto Body,yes
needs_review_fill,6518,Anthony's Auto Body,website,,,http://www.anthonysautobodynj.com/,body_shops,ChIJ1bdNbiwwwokR_Hx1P3Vq5bA,website,review,exact_name_state,exact_name_state; same normalized name,1,Anthony's Auto Body,yes
existing_conflict,6521,Lou's Body Shop,,phone,(856) 678-2060,+1 215-886-6552,body_shops,ChIJmSsOilq6xokRk6JKTbvrkGs,phone,conflict,exact_name_only,Pipedrive already has a different phone; review before any overwrite,3,Lou's Body Shop,yes
needs_review_fill,6521,Lou's Body Shop,website,,,http://www.lousbodyshop.com/,body_shops,ChIJmSsOilq6xokRk6JKTbvrkGs,website,review,exact_name_only,exact_name_only; same normalized name,3,Lou's Body Shop,yes
existing_conflict,6529,Impact Collision Center,,phone,8568484880,+1 806-771-7008,body_shops,ChIJBTiuoexy_oYR0ilQmY3zDBA,phone,conflict,exact_name_only,Pipedrive already has a different phone; review before any overwrite,3,Impact Collision Center,yes
name_review,6530,Bogg's Auto Collision Rebuilders,,website,boggsauto.com,https://brandywinecoachworks.com/collision-repair-woodbury/,body_shops,ChIJceCKhonPxokRrrX4XLVWits,website,conflict,exact_phone,Pipedrive name differs from source name; hold for manual review before considering the website conflict (Bogg's Auto Collision Rebuilders vs Brandywine Coach Works),1,Brandywine Coach Works,no
existing_conflict,6541,Chris' Auto Body,,phone,(856) 397-1803,+1 928-757-1551,body_shops,ChIJNY-gUInczYARfceL65SHcoI,phone,conflict,exact_name_only,Pipedrive already has a different phone; review before any overwrite,1,Chris' Auto Body,yes
existing_conflict,6542,Branning's Princeton Auto Body,,website,branningscollisioncenters.com,https://branningcollisioncenters.com/princeton/,body_shops,ChIJj01jpUfmw4kRHsIDkEynz-A,website,conflict,exact_phone,Pipedrive already has a different website; review before any overwrite,1,Branning's Princeton Auto Body,yes
existing_conflict,6544,Brick Auto Body,,phone,7329203036,+1 732-920-3366,body_shops,ChIJmbe3Zn2DwYkRUsCwGz3NCgg,phone,conflict,exact_name_zip,Pipedrive already has a different phone; review before any overwrite,1,Brick Auto Body,yes
existing_conflict,6544,Brick Auto Body,,website,bricktownonline.com,https://brickautobodynj.com/,body_shops,ChIJmbe3Zn2DwYkRUsCwGz3NCgg,website,conflict,exact_name_zip,Pipedrive already has a different website; review before any overwrite,1,Brick Auto Body,yes
name_review,6553,Newport Auto Body Shop,,phone,(718) 361-0030,+1 870-523-6572,body_shops,ChIJFwfs50z004cR7CsECxYdr04,phone,conflict,exact_name_only,Pipedrive name differs from source name; hold for manual review before considering the phone conflict (Newport Auto Body Shop vs Newport Auto Body Shop Inc.),1,Newport Auto Body Shop Inc.,no
name_review,6559,B & B  Autobody,,phone,(914) 241-2899,+1 845-786-3301,body_shops,ChIJ7cALd2LEwokRDx1gZfMcKRw,phone,conflict,exact_name_state,Pipedrive name differs from source name; hold for manual review before considering the phone conflict (B & B Autobody vs B & B Auto Body Inc),2,B & B Auto Body Inc,no
name_review,6560,Reliable Autobody,,phone,(914) 666-3691,+1 415-673-9232,body_shops,ChIJj0k-1OuAhYARLE-FWyF3-hI,phone,conflict,exact_name_only,Pipedrive name differs from source name; hold for manual review before considering the phone conflict (Reliable Autobody vs Reliable Auto Body),2,Reliable Auto Body,no
name_review,6561,Precisione Autobody II,website,,,http://autobodyprecisione.com/,body_shops,ChIJp71XoCeNwokRmn7JcPgtPr0,website,review,exact_phone,Pipedrive name differs from source name; hold for manual review (Precisione Autobody II vs Precisione Auto Body),1,Precisione Auto Body,no
name_review,6567,Rye Collision,website,,,http://www.proautobodyofrye.com/,body_shops,ChIJDQrQtNmQwokRggX_eMvVBYY,website,review,exact_phone,Pipedrive name differs from source name; hold for manual review (Rye Collision vs Pro Autobody Of Rye),1,Pro Autobody Of Rye,no
name_review,6575,Sloatsburg Autobody,,phone,(914) 753-2721,+1 845-753-2721,body_shops,ChIJ6Wkh-MHfwokRLVb82E3AN-U,phone,conflict,exact_name_zip,Pipedrive name differs from source name; hold for manual review before considering the phone conflict (Sloatsburg Autobody vs Sloatsburg Auto Body),1,Sloatsburg Auto Body,no
name_review,6579,Global Auto Body,,phone,7183926661,+1 516-216-5830,body_shops,ChIJ9WIphgFjwokRfZvCRLJ47SU,phone,conflict,exact_name_state,Pipedrive name differs from source name; hold for manual review before considering the phone conflict (Global Auto Body vs GLOBAL AUTO BODY),1,GLOBAL AUTO BODY,no
name_review,6579,Global Auto Body,website,,,http://globalautony.com/,body_shops,ChIJ9WIphgFjwokRfZvCRLJ47SU,website,review,exact_name_state,Pipedrive name differs from source name; hold for manual review (Global Auto Body vs GLOBAL AUTO BODY),1,GLOBAL AUTO BODY,no
existing_conflict,6587,Ken's Body Shop,,phone,(578) 883-5939,+1 315-343-6611,body_shops,ChIJIxkc9t7X2YkR6LL_lpEFFmU,phone,conflict,exact_name_state,Pipedrive already has a different phone; review before any overwrite,1,Ken's Body Shop,yes
existing_conflict,6587,Ken's Body Shop,,website,kensautobody.com,https://kensbodyshop.com/,body_shops,ChIJIxkc9t7X2YkR6LL_lpEFFmU,website,conflict,exact_name_state,Pipedrive already has a different website; review before any overwrite,1,Ken's Body Shop,yes
existing_conflict,6589,Lia Collision Center,,phone,(518) 374-3517,+1 518-374-3300,body_shops,ChIJf3Dyyxxz3okRbryK3E_YIFY,phone,conflict,exact_name_zip,Pipedrive already has a different phone; review before any overwrite,1,Lia Collision Center,yes
existing_conflict,6589,Lia Collision Center,,website,liacars.com,https://www.liacars.com/Collision-Center.html%3Futm_source%3DGoogle%26utm_medium%3DOrganic%2520Search%26utm_campaign%3DGoogle%2520My%2520Business%26utm_content%3DWebsite_URL_Collision,body_shops,ChIJf3Dyyxxz3okRbryK3E_YIFY,website,conflict,exact_name_zip,Pipedrive already has a different website; review before any overwrite,1,Lia Collision Center,yes
name_review,6597,ACME Auto Body,,phone,(518) 747-7073,+1 732-572-4447,body_shops,ChIJ57OirtPHw4kR2YY2Y_PpvUw,phone,conflict,exact_name_only,Pipedrive name differs from source name; hold for manual review before considering the phone conflict (ACME Auto Body vs Acme Auto Body),2,Acme Auto Body,no
name_review,6597,ACME Auto Body,website,,,https://acmeautobodynj.com/,body_shops,ChIJ57OirtPHw4kR2YY2Y_PpvUw,website,review,exact_name_only,Pipedrive name differs from source name; hold for manual review (ACME Auto Body vs Acme Auto Body),2,Acme Auto Body,no
existing_conflict,6620,Autobahn Body Werks,,website,autobahnbodywerks.com,https://www.autobahnbodywerks1.com/,body_shops,ChIJCUUjSaZ104kRd8Wwyhh3UaQ,website,conflict,exact_phone,Pipedrive already has a different website; review before any overwrite,1,Autobahn Body Werks,yes
existing_conflict,6628,Visual Horsepower,,phone,5856977640,+1 585-764-5583,body_shops,ChIJmds-5Z-11okR20Z96M-vUzE,phone,conflict,exact_name_only,Pipedrive already has a different phone; review before any overwrite,1,Visual Horsepower,yes
existing_conflict,6635,Pro Street Auto Repair & Collision Center,,phone,6075256427,+1 607-525-6467,body_shops,ChIJj_eZmBTo0YkR0GpUKoFyX88,phone,conflict,exact_name_zip,Pipedrive already has a different phone; review before any overwrite,1,Pro Street Auto Repair & Collision Center,yes
name_review,6638,Brad's Auto Body,,phone,(516) 822-3993,+1 716-720-4122,body_shops,ChIJsVJAexyl0okRt2zhq-v1CIg,phone,conflict,exact_name_state,Pipedrive name differs from source name; hold for manual review before considering the phone conflict (Brad's Auto Body vs Brad's auto body),1,Brad's auto body,no
name_review,6638,Brad's Auto Body,,website,bradsautobody.com,https://bradsautobodyny.com/,body_shops,ChIJsVJAexyl0okRt2zhq-v1CIg,website,conflict,exact_name_state,Pipedrive name differs from source name; hold for manual review before considering the website conflict (Brad's Auto Body vs Brad's auto body),1,Brad's auto body,no
name_review,6643,"Precision Auto Collision, Inc.",,phone,631-242-2338,+1 718-766-9372,body_shops,ChIJX133l9JYwokRK2-hO7Qe5BU,phone,conflict,exact_name_state,"Pipedrive name differs from source name; hold for manual review before considering the phone conflict (Precision Auto Collision, Inc. vs Precision Auto Collision)",1,Precision Auto Collision,no
name_review,6643,"Precision Auto Collision, Inc.",website,,,http://precisionautocollision.com/,body_shops,ChIJX133l9JYwokRK2-hO7Qe5BU,website,review,exact_name_state,"Pipedrive name differs from source name; hold for manual review (Precision Auto Collision, Inc. vs Precision Auto Collision)",1,Precision Auto Collision,no
existing_conflict,6648,Village Collision,,phone,(516) 883-1904,+1 716-648-3371,body_shops,ChIJ56TdA8cE04kRMy-8doDT1YI,phone,conflict,exact_name_only,Pipedrive already has a different phone; review before any overwrite,1,Village Collision,yes
existing_conflict,6659,Bower Hill Auto Body,,phone,(412) 221-3144,+1 412-220-8200,body_shops,ChIJxyTAGwb4NIgRwx5gVg9oy7o,phone,conflict,exact_name_zip,Pipedrive already has a different phone; review before any overwrite,1,Bower Hill Auto Body,yes
name_review,6667,Friedens Collision Center and Towing,,website,friedenscollision.com,http://friedenscollision.com/contact-us/,body_shops,ChIJ2yWxEKrhyokRLTD-Qy66kyI,website,conflict,exact_phone,Pipedrive name differs from source name; hold for manual review before considering the website conflict (Friedens Collision Center and Towing vs Friedens Collision Center And Towing),1,Friedens Collision Center And Towing,no
name_review,6672,Fix's Body Shop,,phone,(412) 863-9305,+1 724-863-9305,body_shops,ChIJccDAROLnNIgRErvRhegAUSw,phone,conflict,exact_name_zip,Pipedrive name differs from source name; hold for manual review before considering the phone conflict (Fix's Body Shop vs Fix's Body Shop Inc),1,Fix's Body Shop Inc,no
name_review,6672,Fix's Body Shop,,website,fixbodyshop.com,http://fixsbodyshop.com/,body_shops,ChIJccDAROLnNIgRErvRhegAUSw,website,conflict,exact_name_zip,Pipedrive name differs from source name; hold for manual review before considering the website conflict (Fix's Body Shop vs Fix's Body Shop Inc),1,Fix's Body Shop Inc,no
existing_conflict,6680,Dave's Auto Body,,phone,(724) 349-3770,+1 570-784-2030,body_shops,ChIJ9zdBoAubxYkRo-kSFVoZDq4,phone,conflict,exact_name_state,Pipedrive already has a different phone; review before any overwrite,1,Dave's Auto Body,yes
name_review,6685,Flickenger's Auto Body,,website,flickingers-body.edan.io,http://flickingers-body.jany.io/,body_shops,ChIJDXu9GZu_M4gRC-O7NJAVUAU,website,conflict,exact_phone,Pipedrive name differs from source name; hold for manual review before considering the website conflict (Flickenger's Auto Body vs Flickinger's Auto),1,Flickinger's Auto,no
name_review,6686,Bill Kersey Autobody,,website,billkerseyautobody.com,https://usabizlink.top/details/bill-kersey-auto-body-ChIJGVP,body_shops,ChIJGVPA8740M4gRkRzLfcd7qKY,website,conflict,exact_phone,Pipedrive name differs from source name; hold for manual review before considering the website conflict (Bill Kersey Autobody vs Bill Kersey Auto Body),1,Bill Kersey Auto Body,no
existing_conflict,6701,Moyer's Auto Body,,phone,(814) 768-7802,+1 814-765-4080,body_shops,ChIJQZdBUI5CzIkRrg8JjQtbPy4,phone,conflict,exact_name_zip,Pipedrive already has a different phone; review before any overwrite,1,Moyer's Auto Body,yes
name_review,6702,McCracken's Auto Body,,website,mccrackensautobody.net,https://www.mccrackensautobody.net/%3Futm_source%3Dgoogle%26utm_medium%3Dwix_google_business_profile%26utm_campaign%3D7928195428449962648,body_shops,ChIJ-faQKvhmzIkRIK97J9Ad4xI,website,conflict,exact_phone,Pipedrive name differs from source name; hold for manual review before considering the website conflict (McCracken's Auto Body vs McCrackens Auto Body),1,McCrackens Auto Body,no
existing_conflict,6704,L & M  Auto Body,,phone,8148489899,+1 707-449-0603,body_shops,ChIJKdxWz0EjhYARmea-BZhcRgA,phone,conflict,exact_name_only,Pipedrive already has a different phone; review before any overwrite,1,L & M Auto Body,yes
